重复序号,截距,孕周一次项,孕周二次项,妇间BMI效应,个体内BMI效应,年龄效应,生产次数效应,曲线最低点孕周
16,-2.8969566316375013,0.046057455300667356,0.0060336302994813025,-0.042109811742836054,-0.02446090959824061,-0.006038420541733785,0.08554796081207872,14.183271677697356
17,-2.9705590603673087,0.048491707873132096,0.006235650992633079,-0.03719659645494574,-0.01322557124581419,-0.004448155282931297,0.24865652871932478,14.111736534772298
18,-2.8927870656520085,0.047046627532838836,0.004971654758698826,-0.029869391881244316,0.018378013640571646,-0.0035554800134222943,0.15388551464116765,13.268514225517963
19,-2.8841707416090996,0.04904095471505829,0.0056775735831530935,-0.044311518287907636,-0.02969258748619834,-0.005184705124149286,0.14335310305313334,13.681169605570929
20,-2.8519793710526775,0.043559272691047465,0.003968642343550262,-0.047777728809554706,-0.007544311419529085,-0.02793687187671786,0.1647789646733195,12.51206874791339
21,-2.859939680503796,0.051280928919314475,0.005560943939677889,-0.041776321912609264,-0.041465946808473375,-0.004762888594214053,0.18855669269326433,13.38918846552112
22,-2.891316078025231,0.04245467804341842,0.005063130768828374,-0.043213173177763034,0.0174167120479152,-0.020900116342449263,0.23589697309079474,13.80746775248286
23,-2.7876015896660955,0.041137746685512906,0.004380528030894985,-0.04783329592903481,0.0005790812942667281,-0.008018090465092064,0.1215400689463947,13.304476264576252
24,-2.8640514341983585,0.05001663244223157,0.003992317553038558,-0.03890338554786787,-0.005616840943313752,-0.01741638604170681,0.1768554542547017,11.73589002155354
25,-2.8079599310910335,0.04089180322629919,0.004027660505262481,-0.03086915927322025,0.012760676008152061,-0.0068606616121612484,0.1993700736277557,12.923628347911825
27,-2.9507842790655707,0.04287325348128293,0.0061065213752418196,-0.022771017182889496,0.0018124022744084754,-0.026915431908142187,0.19713357936193138,14.489551837556196
28,-2.917279567261856,0.04694405323724842,0.005472062711691476,-0.042118782147670175,-0.0030273742772004416,-0.014619693941483967,0.20002849224430444,13.71057061015137
29,-2.8678231831211667,0.04854636796105687,0.004617267466109741,-0.041501128662196206,-0.03158088033415402,-0.0185538692048621,0.17294612414544344,12.742954754366936
30,-2.8902830823906256,0.047811622644633726,0.005920064653583897,-0.022892219943004468,-0.06603816735780746,-0.022326458641066575,0.14575832363508806,13.961900296503565
31,-2.896954674928028,0.049727610455718274,0.005768705462708048,-0.039720813223943593,-0.018777796375623077,-0.024356471173420085,0.17399773359539722,13.689881310704477
32,-2.8423782194764975,0.05060708189723361,0.004479923832364253,-0.027314276303963644,0.02290635936313898,-0.004128468188386643,0.06865301476621698,12.351792151952054
33,-2.979641779731079,0.043552054483652736,0.004190854971586822,-0.04016279364840848,0.0006507599006330639,-0.020554448710114692,0.21524782852216665,12.803917723361085
34,-2.834707910399917,0.045296497911653924,0.004599480677937376,-0.02683538807192292,-0.024835881469564922,-0.020240818459685107,0.1036366017115405,13.075911707931446
35,-2.9365917805211974,0.05446937222014519,0.0058393718468104745,-0.027401082675463692,-0.10377234199216061,-0.014558394942261051,0.13923986456926507,13.336024691603008
36,-2.811444581423566,0.04763045215916008,0.003840864501397061,-0.04601385870100583,-0.007929593724063268,-0.03246506331655302,0.10360391710474773,11.799514127374819
37,-2.906805303681731,0.041663886814315716,0.004752746217374012,-0.028124914083366287,0.020962425327973943,-0.02189974962995527,0.23897543447170547,13.616861819592815
38,-2.986472804430409,0.04105885654234226,0.0066521652593535515,-0.03122667317191179,-0.007184066493333113,-0.035855750496395715,0.2168267777534951,14.913872781151237
39,-2.957888170195991,0.04575253256800763,0.006814100175045124,-0.03432443344865505,-0.009123095246645377,-0.007332883056339947,0.2470859454557874,14.642804523511085
40,-2.8664175034587824,0.04713114672436856,0.005291446280805322,-0.042737553970166535,-0.0338123588671721,-0.0170190635713177,0.24785484818392273,13.546477822581663
41,-2.9506694925740566,0.0477328769924363,0.004679386007054186,-0.024891523602974034,0.021428927325333292,-0.0049509897241954695,0.24640701239156915,12.899664515763513
42,-2.955002894959248,0.04619509427880144,0.005831691061416922,-0.019180308697907208,-0.032696211345676,-0.015150451322539499,0.23276754146175008,14.039305426822676
43,-2.9692526249890308,0.047992603044677305,0.00528975716746589,-0.03672155428814866,-0.003150748888674715,-0.016195118978541017,0.2947440719972502,13.463628903435218
44,-2.845550184690452,0.048636931112146085,0.004748732813003439,-0.018486187692024397,0.003918521078209553,-0.002072078186320828,0.17746658074496757,12.878956868349832
45,-2.8577129729683732,0.04548106486358845,0.004361620444504485,-0.04207949938362631,-0.016527161780112,-0.011620124792551579,0.1143912123696369,12.786219314326942
46,-2.899905753353166,0.04684278348646961,0.004415644765693403,-0.03454041543928275,-0.004422658576449421,-0.024295681714474465,0.20151432026648539,12.69581612968432
47,-2.9328330331417027,0.03980036831790131,0.004881278980732836,-0.03742148125478205,-0.005945620693981637,-0.027244253531887353,0.2117341350032355,13.923161893122732
48,-2.9027260171554747,0.047766299563264746,0.005136761562441928,-0.028209263093879253,-0.0065643805040689965,-0.023330747736362057,0.19655800091527476,13.350543432606061
49,-2.8862482370919933,0.04702745780670626,0.006829169870837784,-0.03449731757589382,-0.0367915083851587,-0.025908373596881286,0.12562762398934157,14.556868646105514
50,-2.8729794052327113,0.045858796239995,0.004786284182824606,-0.017290019825752387,0.0003123001585738629,-0.014121341115209083,0.15371699231495461,13.20935296690515
51,-2.884159710706292,0.042723134972176904,0.003409719945260933,-0.032288085498106404,0.0012087370805611815,-0.01719384912063391,0.26338690130828124,11.73509618707007
52,-2.8964691308967048,0.0486207307613758,0.005840125560776056,-0.02839445333009095,-0.01869567869336124,-0.021073179388882354,0.09785166738104481,13.837355699342627
53,-2.874986550390555,0.04856048760670576,0.0041429967003584174,-0.029122716191352833,-0.02345042768249855,-0.005496939573131713,0.17514029682381319,12.139448915985774
54,-2.938198834175625,0.04729666104995891,0.005259870231912555,-0.02478424558959122,-0.06310420924741082,-0.007977940740342252,0.22333733650902526,13.504008752630266
55,-2.8977354300014366,0.04085611864098381,0.005208510818877912,-0.05521011861634357,0.007458014913206258,-0.015251694142466264,0.16621062915780394,14.077946263171476
56,-2.976386929311607,0.04684238044754709,0.005921517004281488,-0.016556684974112182,-0.020961231744646428,-0.014205258286389534,0.2539928297639412,14.044731408043056
57,-2.873690241723014,0.04904695248176607,0.005162978174674673,-0.03203876684140824,-0.0061987307552328055,-0.016378275595673435,0.11243470039328407,13.25012978726599
58,-2.8471358671799014,0.04201449026580865,0.0060330438749680425,-0.03658685128286258,-0.016573876010210896,-0.018060400690284098,0.11839040348103234,14.517969110076196
59,-2.888793993524749,0.05412004069656043,0.006229636969921932,-0.038125624486090096,-0.014345704068515533,-0.026051169336922503,0.210242388783821,13.656244420191419
60,-2.824162162781837,0.05003301831592821,0.004951022499429442,-0.05328645886127083,-0.0934574590296024,-0.01790793158978085,0.13491938478625243,12.947203499712025
61,-2.8939425515343937,0.0425830368951409,0.005496991701160516,-0.023959261979259416,-0.005239264127914647,-0.017942479397508603,0.14565137196599845,14.126696272240066
62,-2.9438155019907484,0.046559050187634614,0.006061924368291494,-0.015626354101709927,-0.01770485129504568,-0.014078812591954556,0.2086315361160425,14.159713701545495
63,-2.9479127456259246,0.03697385908576558,0.005608871686721589,-0.044774449933923106,0.006232316926830952,-0.02715360103658437,0.22062852741614217,14.7039842279422
64,-2.8925778920919596,0.04700316236560166,0.005108267158466271,-0.029064655758580513,-0.023370186377066404,-0.022615719349230654,0.1670647902468479,13.399304606876306
65,-2.890674636165443,0.04606339414590559,0.004664157064192759,-0.04111792551294629,0.007684162787610034,-0.025706360548163353,0.20239293609110337,13.061980813259993
66,-2.8937257129274045,0.04628013124397242,0.0052088168866150295,-0.029715693021881606,-0.05525013038096247,-0.01070519474188958,0.18853781609447984,13.557519850342853
67,-2.887581037825552,0.049833172697271305,0.00488567192300981,-0.03661786396162819,-0.03479698197854363,-0.007912347075985588,0.09949090488258147,12.900069685136405
68,-2.8759619218465504,0.048085171396026485,0.005312673098141826,-0.030745428722506376,-0.0179940860693391,-0.027723079827581612,0.12959488066497787,13.474484265477873
69,-2.887212140761502,0.04669536336982115,0.0048604595115094166,-0.034130877418469846,-0.02282049591455377,-0.004247100118134177,0.10515796851163636,13.196404449080587
70,-2.8633865047760847,0.04207782561564255,0.00454229703572411,-0.022555780820386086,-0.009837872917198018,-0.03074494054893059,0.2500753106172062,13.368221707573257
71,-2.8843031924380864,0.05000819241698994,0.004117462439570655,-0.03819931177427217,-0.06862761159218615,-0.02241510959746786,0.19841776009061407,11.927304359064838
72,-2.898270266819894,0.0476477589307891,0.0051013467848331035,-0.023675307359683644,-0.0026977271609464892,-0.02446607728903979,0.17051019589234873,13.329884348143963
73,-2.912049292509221,0.04459479008847118,0.005613910508868801,-0.042158752714345195,-0.02108193234213929,-0.018930571821094186,0.23843744791237007,14.028188370831636
74,-2.8858030272180164,0.037884514910690656,0.004144231930270688,-0.03512893183347104,-0.006077246274233543,-0.008503742893560439,0.1887546623766296,13.429247741424529
75,-2.9481380820929783,0.047080385326936626,0.005432794227573544,-0.011550318038147097,0.0034416417062808923,-0.025740523529664872,0.1380127798556189,13.667019276380342
76,-2.805926914792614,0.05257468844883071,0.004067618408829389,-0.02007808390189719,-0.014772622594945719,-0.026476121934449065,0.18146488893827345,11.537411432853522
77,-2.873164146502641,0.045694152624696276,0.004731119771754574,-0.023622234698499226,-0.04731122344110653,0.0025839475518100318,0.13534398789649793,13.170894541975395
78,-2.868509599509504,0.04464465087446204,0.005566483896052055,-0.017144980340748083,-0.009028995852107546,-0.01770296045021934,0.08412803245504441,13.989869753676501
79,-2.889581455561675,0.0493117637724502,0.005878594196400552,-0.009654132719449105,-0.025621581999688847,-0.02988057615517706,0.21633626301822848,13.805820054508638
80,-2.918459068983086,0.046079411462093496,0.006583250585527771,-0.043892997594037995,-0.02826551072462905,-0.012102906150001189,0.232815147085769,14.500253874325265
81,-2.9216824379760893,0.04877814824232156,0.00587685211487187,-0.03260675034985667,-0.004028207001502982,-0.025568685706606628,0.1827763538069836,13.849976544510595
82,-2.8694126167827148,0.04852355680190727,0.004067771949376655,-0.045543260264079885,-0.01656037774266372,-0.005347689162276612,0.2168009098691338,12.035609984313032
83,-2.8900028097681667,0.04992152017104205,0.005953609603338167,-0.006498283075946629,-0.033945085527848445,-0.0069664591819442855,0.10555552075160655,13.807457702378468
84,-2.9262168636782535,0.05041207012209792,0.005960721007476527,-0.028920113098640773,-0.0025620175750227475,-0.010029597428200034,0.14511033626129535,13.771311049547016
85,-2.901633683244852,0.03996874761282971,0.003716971995864068,-0.031651232573755864,-0.011546292218801116,-0.014604551916701269,0.11698293319374291,12.623480126120999
86,-2.9193975548942155,0.048462033889096305,0.006064298829581555,-0.023741973561242344,-0.005305134247642879,-0.0042971440827565465,0.1767894292359177,14.004316801416575
87,-2.8748899714937126,0.04661599313548524,0.005762413662964526,-0.04904947065892231,-0.006867677553259809,-0.011849077721988233,0.12991619226195844,13.955167759380952
88,-2.8345543923407237,0.046809556128294516,0.003931887759738765,-0.03985937210055214,-0.010660574483327953,-0.004597188494586549,0.15136168346921727,12.047445020225535
89,-2.9228294020009242,0.044510132896966884,0.005141295538109645,-0.041982972710308986,0.0046011922420823425,-0.0305059239338716,0.23077679700562706,13.671311582164716
90,-2.917238179432831,0.03774565230398545,0.005945713335470099,-0.03364763579004244,0.003848807987506277,-0.018834636791444467,0.1951678925098733,14.825809606493491
91,-2.8605880961667647,0.04524690507097843,0.0052044896623941695,-0.03891191895734429,0.0016337303965061724,-0.025206410589813925,0.13716257300997794,13.653089158970108
92,-2.854842548552786,0.043888947601436516,0.00441477684587321,-0.0416233496214454,-0.005038153767721573,-0.01493052027458173,0.20410033129984553,13.029313016980407
93,-2.823978682544582,0.05221795869517205,0.005666542077029053,-0.023717182256325752,-0.043785479417470706,-0.001878253717699505,0.14693165681152887,13.392431752439247
94,-2.9300747806768537,0.04389216742475622,0.006113998879981001,-0.025970101218987955,-0.001709584051325368,-0.04111726268508375,0.22898400729111834,14.41051885301518
95,-2.915505064178484,0.048132993979928186,0.005550059907332959,-0.04104853320056422,-0.08235937984445799,-0.018215204231291082,0.20771669492624906,13.663741042116232
96,-2.859901301791028,0.041418012721308024,0.0037988871756067816,-0.03229872309365513,-0.0007669514931768512,-0.02018660628863075,0.1124236716821723,12.548665068647047
97,-2.8621707801485523,0.04283152688346175,0.0034083637706164888,-0.041745939804875905,0.006817296072079384,-0.019813940978539075,0.2197632047054845,11.716702534407794
98,-2.912381758238031,0.04746997274881077,0.006424686757372411,-0.04163629461894683,-0.02160853252152557,0.003814894139973096,0.09624191280626469,14.305658583717069
100,-2.9286566983852493,0.04547096413757601,0.005333467602599294,-0.026046055736270425,-0.03163010716227938,-0.029152995497154305,0.21158146330644428,13.73720443005827
101,-2.8787816012665877,0.047706162990026224,0.004506764708977544,-0.03365294958755313,0.009583935814661841,-0.015220176723271566,0.16820524978972268,12.707271616044785
102,-2.9772471712588704,0.04810126522816041,0.0063549675533811295,-0.04404143698473379,-0.00035239902426987337,-0.02245373859387848,0.23834154928455537,14.215459416266542
103,-2.8904977623729917,0.04573512387808912,0.004413466068767149,-0.036480630564414654,-0.017597199540517486,-0.0238181138331555,0.20462193558212927,12.818684094827006
104,-2.874607124903264,0.0427419624215066,0.004626980314536269,-0.02614092515635612,-0.002262748134073267,-0.016318670927186484,0.17930768599695474,13.38122495494231
105,-2.892533351011013,0.037471845751511454,0.0037088502179005315,-0.04038133530878756,0.016888375439082483,-0.024174708326791798,0.23045181215433233,12.94832042951533
106,-2.781325886837946,0.04362655195566451,0.0050406766014003315,-0.04427093714530032,-0.03311444163765316,-0.00572994387340912,0.08116947918377133,13.672549996210352
107,-2.9536884735431768,0.040651118141573524,0.0054109899414029414,-0.024323670468509834,-0.03375811475900442,-0.022011442537877852,0.24932745268642265,14.243652401705107
108,-2.9014359200425615,0.04832964601532388,0.005204450614477702,-0.03880875256504766,-0.05463223270408266,-0.01806910011237217,0.22332115664978686,13.35689262946594
109,-2.9331533993321393,0.045848111212173054,0.007316633447526799,-0.018190960122718175,-0.06285439854261402,-0.016960288509643175,0.1313990061638655,14.866857446051856
110,-2.827926576387228,0.03637323706700685,0.003932473063139195,-0.040890513235473734,0.009265745256653257,-0.019731639166457066,0.23894637863614876,13.375271936640935
111,-2.9468142869961556,0.04147729142616547,0.006433679732385378,-0.04044732178098832,-0.007068233504901706,-0.014100893461036764,0.17482606377336865,14.776549878805735
112,-2.981022421234475,0.0383594117448967,0.00611806520244103,-0.03204874673818678,-0.030999338015247447,0.004058489365500277,0.24508234700054873,14.865070044563126
113,-2.8659460245311084,0.04216284656776816,0.005861698399005629,-0.04173129464125555,-0.04542598317874507,0.0006805247544931555,0.10148261022586405,14.403529856217046
114,-2.94346835047764,0.04257510037754526,0.0062821228855719806,-0.028555132206207232,-0.014119074808592667,-0.02977107710779006,0.24285276781005166,14.611408185334405
115,-2.9537001602992285,0.04740790779524115,0.006438351195318291,-0.03796246721511844,-0.006679043627776349,-0.029137664301378697,0.22714603464811078,14.318319212711302
116,-2.9361349108127515,0.04596298253059536,0.005455883000559996,-0.025781291059946813,-0.01606667242795139,-0.023586216132289225,0.17113939785895035,13.787759513365877
117,-2.9219732941721204,0.04724387846587369,0.005325149094630952,-0.023579167956631713,-0.03701291464766097,-0.02032997999258128,0.18155226654403744,13.56407927493457
118,-2.799280028848392,0.04697037223292809,0.003997450488068559,-0.026517349244291687,-0.010726806848185116,-0.01722984120263114,0.15386371534556845,12.124958849005948
119,-2.9203731868567595,0.04022362942638501,0.005937016360112785,-0.0345576340892862,-0.0031623240228867084,-0.012491270904750745,0.13621834006746047,14.612471064032837
120,-2.8335142087021215,0.04553780846314597,0.0053580186459277,-0.03507181304291181,-0.009940438708063694,-0.024907952076608723,0.1375064043761886,13.750499254257313
121,-2.9328018868875474,0.05080545692426776,0.005184202869372859,-0.04113306176346865,-0.0006347993650103422,-0.013765272529973907,0.2655009206379351,13.09997407466292
122,-2.918778228274436,0.04685828302769181,0.004463695618711385,-0.0442002351566205,-0.00181153232242748,-0.007738314760715474,0.20285668105323432,12.751178504279462
123,-2.941505993078094,0.03855336457006517,0.005906872170053363,-0.03271205312827739,-0.04073089303360304,-0.03957861882212591,0.2355775582931988,14.736566878362218
124,-2.9455874352150357,0.04109435405292789,0.0063163143707635995,-0.03557980244502909,-0.02912909040555155,-0.004504455371673655,0.20651436697327352,14.74696732614024
125,-2.819141561495591,0.04753624904379863,0.004058113400503126,-0.036744632982671256,-0.0039052860072618474,-0.01416716962547773,0.14639444614757813,12.143060536713307
126,-2.903251265402989,0.04385065191559383,0.0054132213637530435,-0.032753982174526644,-0.0258315227000816,-0.018772948718308296,0.16921990586936572,13.949671279913103
127,-2.9457431407891272,0.049256762223916846,0.006234419920301089,-0.030828191815556984,-0.0033962092547061102,-0.0038084911294971185,0.17611147246785852,14.049611443117389
128,-2.9176148684602654,0.04723631837681284,0.005833470567009888,-0.052485524262368716,-0.0013762004889895365,-0.01849009725424157,0.16892006319427083,13.95126796011031
129,-2.9085019052851355,0.05297437098650653,0.0053055403576784885,-0.03094508936092095,-0.01922749269841086,-0.013800061063229896,0.205181460145754,13.007636601063743
130,-2.90706872974872,0.043283219795274795,0.005484661853639093,-0.03409985871386293,-0.023602172375525435,-0.02389646044056838,0.2587570639779456,14.05415785418419
131,-2.8800605720494623,0.04325797673650933,0.005598157355624192,-0.038134046042561744,-0.02475193899526711,-0.021217628617600442,0.15845398913694708,14.13640935860349
132,-2.820057046769277,0.04604067567922593,0.003211554495876293,-0.03933433395964536,-0.009220055376416271,-0.02380831924979458,0.1972594777206365,10.832026400557242
133,-2.9126033686779635,0.043010909997256916,0.0055764476454805085,-0.05683687442847724,0.0009598983213599263,-0.021416895527392562,0.24648776644267947,14.143520684524352
134,-2.9568379789157953,0.051892531173229325,0.006255653468610249,-0.03909875902620872,-0.04355082714400509,-0.008813020017744557,0.27456207150876566,13.852349284242104
135,-2.9007493935381983,0.05027562106297145,0.005569677630319208,-0.027060542154766498,-0.008724738715374537,-0.013281164470211675,0.19906007634935696,13.486666877335047
136,-2.8634139339297793,0.04421373974674875,0.00554820512896442,-0.03294516759495808,-0.005549094653241252,-0.015413421610060396,0.12343210095524959,14.015491612239533
137,-2.8495129889240327,0.05046222878565915,0.004481276938589201,-0.03450810414617805,-0.00907479415037886,-0.0014562363421455778,0.15913811007508805,12.369659644205598
138,-2.9084850418521344,0.06091943059363362,0.004036931287137502,-0.030957614960936193,-0.0741735108677487,-0.006898020869836515,0.15895297100048889,10.454735260451976
139,-2.899695925587317,0.03761686273676589,0.0056178808717448885,-0.028566832737681153,0.01679582108261483,-0.029457096162137084,0.15168662321651769,14.652041615374957
140,-2.8551031412573407,0.046519386284192235,0.0053173751024148406,-0.04593448357661895,0.0052819786086594775,-0.0309691458200736,0.17307772602710272,13.625718950778378
141,-2.838888868359999,0.0466695342090854,0.004647177998013993,-0.01761295845740023,-0.00787422797206336,-0.020830426067517224,0.1827033773348129,12.978723191899473
142,-2.8662006248037915,0.051176700067095404,0.006282149480983606,-0.022337709818804345,-0.04853639475834508,-0.014329642093544254,0.1424790862558139,13.926816114292572
143,-3.0145910050285147,0.04004509898336199,0.006410504959008988,-0.04743505076399868,-0.007287082403922699,-0.01761673836901027,0.2777611837041482,14.876603384645643
144,-2.9286912794149162,0.041044751290905956,0.005263588331852017,-0.03891967118449242,-0.008005775586587884,-0.011549936073645893,0.18325179055374288,14.101067493963365
145,-2.9549776332568505,0.04948571091619178,0.006555690813444782,-0.03251113993876078,-0.0130600303319331,-0.026090613996097273,0.3121765530850651,14.22574398912288
146,-2.9261162911922307,0.04715076358583054,0.005038970491613261,-0.019926468884422024,-0.011410885507565862,-0.03242590182716727,0.18418381085032334,13.321389194051928
147,-2.902461098042278,0.04734192819590206,0.00494636124913967,-0.04687388851350692,-0.015346777274022538,-0.014731100295747286,0.2622182967183098,13.214469201563439
148,-2.852235319108757,0.04916241223079148,0.0042469898665739424,-0.04114290744745397,-0.009243330905424554,-0.012135158973970002,0.2245475152494993,12.212087410694611
149,-2.8572828148508247,0.04201116008837142,0.005442448393389567,-0.04848994700466349,-0.008518633887513387,-0.019735016336866106,0.19290679403483618,14.140417230285689
150,-2.871701151483795,0.046571258676861634,0.004105823368743152,-0.025106438701999384,-0.011572776403606364,-0.01863362739371614,0.2631701355049532,12.328633443976218
151,-2.87442420008775,0.048098889958757364,0.00541449307650747,-0.027569451211771658,-0.006420166785140815,-0.019291775247300056,0.21734558605311047,13.558320116111151
152,-2.916037941310927,0.04165871201083228,0.006515322284965172,-0.028648572868106573,-0.01793612091841836,-0.013292038782981602,0.21774009799030936,14.803019851607004
153,-2.9069091881668045,0.045870055574226076,0.005687753002094734,-0.02449055039104249,-0.0282389482768979,-0.023219257202069195,0.1634622659878727,13.96764701655182
154,-2.8860587687334913,0.04815012784567301,0.0045267788776746825,-0.033852277039111756,0.00018744147161060766,-0.010774361578200014,0.16688329411808647,12.681634651612718
155,-2.8692109822238283,0.04016099511433974,0.005707594056378519,-0.04590969482650117,0.0035203086816697,-0.023435830635106892,0.1024895931999952,14.48179296585942
156,-2.9027224313120645,0.04203710232553427,0.005661338155215433,-0.04299499896955683,-0.015560022956628899,-0.011391773191868482,0.18775942889200983,14.287352815446278
157,-2.8709623254426537,0.040393016572265544,0.004749295740964212,-0.021470325529251093,-0.054048633017908056,-0.020119012708939427,0.15742974724199085,13.747473017539978
158,-2.884835532903691,0.042442317109691964,0.004854121207793855,-0.023200802926290398,-0.007391342910525787,-0.012825226261289444,0.16803980307052313,13.628218240456594
159,-2.8831840501395467,0.04556441865922345,0.004062427962012958,-0.017241127933704296,0.007389038641251926,-0.02031545136515966,0.24682092827626087,12.391972105685538
160,-2.9285826509493753,0.04000362085007642,0.006976308590261988,-0.05430816752356877,-0.0028679391622685015,-0.014579189899664129,0.13986891676309518,15.132894830231834
161,-2.9120637093763673,0.04615756190508549,0.006082170213919753,-0.02831855854563451,-0.021772756002183584,-0.01352134236923493,0.243121166503144,14.205502289343322
162,-2.875968015512403,0.04844583690194628,0.005076275645677958,-0.04179761951110574,-0.016228716450761887,-0.004443488421699981,0.17665948389048175,13.228210573711257
163,-2.855331496983194,0.048661983179319794,0.005574876041120213,-0.04019741920257627,-0.009572479620875088,-0.007496399275832443,0.1937476296730859,13.635599534376222
164,-2.892325918423138,0.04550889029190227,0.006158350265899293,-0.028497325542911702,-0.023496742901970215,-0.006935399226249403,0.12772425065741322,14.305107023231596
165,-2.8749061906476863,0.04216852685673484,0.006662760568340352,-0.02546516815312477,-0.06548083865624701,-0.012043833484991046,0.16604480972710192,14.83550636224958
166,-2.918992595538508,0.04265973468849753,0.005193832663184321,-0.025598708547086277,0.008342622559775822,-0.011824180954058666,0.23191205221053796,13.893231698540804
167,-2.865247103374923,0.05201619038536747,0.005159890240318901,-0.041860490840190945,-0.02181639329184115,-0.008361688098889727,0.19566334335556532,12.95956425788694
168,-2.901401839616197,0.0443759816962711,0.004153600264758815,-0.04613233352184767,-0.015128771806666191,-0.024543043594275803,0.205097688969406,12.658130432918796
169,-2.8983682560538866,0.04090925171844742,0.0049083798399699495,-0.02929621825064394,0.007456866212444297,-0.026436965648579946,0.20110810670064527,13.832713333907561
170,-2.874486859977869,0.04331091937733893,0.004872815884160359,-0.022019312850058516,-0.0005169452651087582,-0.010963279732217147,0.2092247157950149,13.555863344013675
171,-2.887323361171517,0.03630404565758945,0.004994821883217486,-0.026401394389871404,-0.0019341087959057765,-0.026493404461387496,0.21001654629135164,14.365831804776622
172,-2.8961629775603845,0.04379342957394203,0.004767511654069875,-0.03384191169841272,0.007730237757094952,-0.019970749214144788,0.18937525384977383,13.407097795287301
173,-2.8663909088613444,0.04637977655324454,0.0032252195155677028,-0.03887211801708244,-0.012698350974777181,-0.02529149428665468,0.2560936951660683,10.809826380905925
174,-2.8863678609868866,0.05004134878407446,0.0036788664649029345,-0.03371267922201083,-0.025339026850646117,-0.023201646247342177,0.2660230956452041,11.198808755158938
175,-2.8558584541670333,0.04656251338276524,0.005276452677051642,-0.03402663158021823,-0.07007602139670713,0.0018113679407689041,0.09533759681135487,13.587706719585015
176,-2.8035067401762097,0.050168518629306345,0.004598212164852889,-0.04356178102007014,-0.014031695223856961,-0.0028115134348406364,0.14541213162265884,12.544779924165223
177,-2.9383933807773386,0.04581585521216169,0.0054158009598759315,-0.026425017012167387,-0.015300770722431925,-0.018464130164764,0.24271447918088843,13.770168110719188
178,-2.9241949334917754,0.03755924181701353,0.004725386881969935,-0.05290428843483488,0.02158323635284886,-0.004078065407215111,0.15263503826620015,14.02580246282864
179,-2.8584815229698783,0.051169695273218116,0.004223101671295803,-0.03180080539868219,-0.01606252270412654,-0.02446947164294124,0.15472678759109343,11.941692711187159
180,-2.9833992281394934,0.05595472063485829,0.007367868254128177,-0.03534182607715236,-0.07103812130188217,-0.023483783627966156,0.261021829406194,14.202787651400582
181,-2.8945364396853632,0.04932210599496546,0.005247253639016082,-0.02556700515015155,-0.05454232557541069,-0.01967283833317551,0.1518797264068601,13.300198028523937
182,-2.862149817517769,0.04198766681779299,0.004757337646010784,-0.02480749413345498,-0.006669840837065931,-0.009625513922552533,0.23842170815227104,13.587062560821039
183,-2.9153152850368707,0.04261578854296104,0.005673813788457526,-0.04546961863834775,-0.023461889821156736,-0.012604744228139068,0.21365279245000007,14.244519988507896
184,-2.934999340709792,0.047422964056121134,0.005793204638020077,-0.029206496224216207,-0.00392824955622518,-0.02493124430358075,0.22174974373963552,13.90701804793066
185,-2.963088145523379,0.04714219167669932,0.005864433252266195,-0.026322494172547634,-0.011078276230505817,-0.02000784143752922,0.2209883422880934,13.980669431399688
186,-2.86380964074569,0.04319323548473187,0.005465881683272522,-0.04548004424587767,-0.04138822386181204,-0.017585141263921234,0.20784106877721203,14.048831827359342
